t,Equal Weight,Max Sharpe,Min Volatility,Risk Parity
2024-05-15 04:00:00,138378.41518911216,139270.2273891952,113264.85040938322,127375.26667201157
2024-05-16 04:00:00,137918.1646047945,138793.09095213647,112962.49657276676,126989.23039151364
2024-05-17 04:00:00,138534.6908664037,140008.5590006603,113635.79043579788,127617.4662396654
2024-05-20 04:00:00,138055.4967635973,139944.65198503152,113689.19219276102,127414.9757384998
2024-05-21 04:00:00,138593.3641783889,140328.7948490489,113832.92355702672,127749.15454799926
2024-05-22 04:00:00,137828.99109979917,138814.15013640004,112635.51102464316,126780.38553606014
2024-05-23 04:00:00,136255.05600580675,136315.46487974687,110877.04685916936,125123.442912286
2024-05-24 04:00:00,137193.9049724635,137292.56552798336,111401.70204064832,125882.04206951674
2024-05-27 04:00:00,137193.9049724635,137292.56552798336,111401.70204064832,125882.04206951674
2024-05-28 04:00:00,137411.9009433307,138012.79101798695,111605.30632828645,126112.6048339147
2024-05-29 04:00:00,136590.76073951615,137466.98036446774,110749.57465570436,125276.09972814226
2024-05-30 04:00:00,135949.15715326552,137545.43666327882,111115.60769581229,125078.82841751992
2024-05-31 04:00:00,136582.97507864144,137248.31183958176,111914.46157323556,125890.19576008238
2024-06-03 04:00:00,136825.8560574992,138403.30067291402,112156.97649512038,126040.1615291534
2024-06-04 04:00:00,136701.56661198076,137945.37309361403,111904.40644374052,125843.0854465074
2024-06-05 04:00:00,137977.59489460543,139164.60256874177,112851.41592029712,126981.05784297374
2024-06-06 04:00:00,138374.592169441,139754.12661993754,113063.54002045385,127269.47650677724
2024-06-07 04:00:00,137678.58657465238,138225.2087076172,111396.38582645469,126217.12900150903
2024-06-10 04:00:00,137927.4291229175,138221.7205380401,111157.1735750048,126214.94602578148
2024-06-11 04:00:00,139059.6695229508,141442.83417118568,113044.15609429618,127740.74522035758
2024-06-12 04:00:00,139920.90952232777,142803.6173806514,113868.12494442634,128607.73895579042
2024-06-13 04:00:00,140036.15446186368,142297.73481679926,114002.2044450046,128734.94418005797
2024-06-14 04:00:00,140227.96402091978,142628.7702485065,114265.41765440207,128891.57552332708
2024-06-17 04:00:00,140882.47195389724,143411.7030080953,114195.71832988538,129259.02710621472
2024-06-18 04:00:00,141046.1315684281,143023.76208839525,114510.57638373488,129487.84093710658
2024-06-19 04:00:00,141046.1315684281,143023.76208839525,114510.57638373488,129487.84093710658
2024-06-20 04:00:00,141287.41577897774,143197.01777973853,114653.72656530637,129654.57117984908
2024-06-21 04:00:00,140862.33942048598,142033.63678328073,113744.61718742656,129001.02752681564
2024-06-24 04:00:00,141016.9386973766,142082.1782351407,114737.25428881976,129588.5309019325
2024-06-25 04:00:00,141451.30111095257,142068.4144659906,114844.96155135908,129908.7181431363
2024-06-26 04:00:00,142094.8777465774,143431.17411050538,114636.0838954504,130190.02624685007
2024-06-27 04:00:00,143044.07487774565,144935.28372886628,115314.6399664451,130968.4973768212
2024-06-28 04:00:00,141981.34882999066,143669.6468655162,114337.7727516628,129954.89564226002
2024-07-01 04:00:00,143233.2854540198,145935.24018377255,114611.21080896498,130764.19680786468
2024-07-02 04:00:00,144390.12438607245,147290.62571523228,115107.2551513608,131598.4809288345
2024-07-03 04:00:00,144981.07764367157,147933.04018358735,116128.4188740848,132387.01283540993
2024-07-04 04:00:00,144981.07764367157,147933.04018358735,116128.4188740848,132387.01283540993
2024-07-05 04:00:00,145941.36980065692,149989.98366030838,117138.04459560206,133338.29164074504
2024-07-08 04:00:00,145721.89464450968,149509.53959292395,116710.69750433428,133042.64866221265
2024-07-09 04:00:00,145560.2169100539,149938.87270035868,116398.6391765909,132782.7603234368
2024-07-10 04:00:00,146761.28873379732,151233.3860374657,117389.95906451678,133940.66525557323
2024-07-11 04:00:00,145564.75003717298,150391.9971833024,117765.31499557986,133407.3903662467
2024-07-12 04:00:00,145779.15249107813,150853.3892436939,118211.00361699738,133773.82409725705
2024-07-15 04:00:00,146539.03429419917,151970.6889726076,118835.88126358612,134525.59718382196
2024-07-16 04:00:00,147446.8625140978,153506.53891551,120077.76002591952,135534.51332478347
2024-07-17 04:00:00,145981.4506094641,151311.37298005167,119509.00342251828,134462.79689369953
2024-07-18 04:00:00,144346.91928000355,148926.1203925889,118730.40648978346,133284.63507367612
2024-07-19 04:00:00,143189.91556318276,147753.48138462205,117369.1400489919,132016.77314181285
2024-07-22 04:00:00,143620.33740485556,147638.59361599674,117147.10493959338,132168.10537307215
2024-07-23 04:00:00,143818.9650501715,148609.82697640284,116969.4742462316,132124.40358665923
2024-07-24 04:00:00,141157.56621283904,146059.93713400507,115944.99262088256,130204.84743978632
2024-07-25 04:00:00,140553.7687274536,144736.24247708276,115953.91899652388,129951.34572355388
2024-07-26 04:00:00,141939.07833311087,146000.6422496309,116626.8760866682,130976.14066593988
2024-07-29 04:00:00,141914.03384044656,146005.75932604275,116530.24128733749,130896.1938272854
2024-07-30 04:00:00,142205.3089034129,146755.64025029086,117425.76252513003,131445.96367256495
2024-07-31 04:00:00,143780.3627004978,149208.4395999646,118739.29466753687,132903.2668012985
2024-08-01 04:00:00,142048.55878783585,147529.82356850966,118009.89950122104,131572.10500956004
2024-08-02 04:00:00,139581.04874369255,145108.04554967888,118952.35706160445,130697.21010500364
2024-08-05 04:00:00,136101.48603380442,140818.40655775391,116944.39048890382,127799.43618070372
2024-08-06 04:00:00,136310.5456974701,140260.95293102518,115667.12883051476,127358.24494315924
2024-08-07 04:00:00,136345.02773579676,140906.03181947934,116026.46636177282,127566.54289838372
2024-08-08 04:00:00,138533.50665871293,143250.71825404448,117255.88745264376,129382.9956347669
2024-08-09 04:00:00,139573.19833763206,144294.45974100294,118205.48491499192,130392.60122036864
2024-08-12 04:00:00,140105.17023527465,145671.37916256872,119063.24255547934,131028.15585578977
2024-08-13 04:00:00,141642.43321706392,146948.5961855981,119459.7958374299,132056.84748631623
2024-08-14 04:00:00,142118.34414383813,146618.63758639712,119707.08639494616,132467.918212374
2024-08-15 04:00:00,143785.76359822316,148560.0567186717,119876.86816166982,133472.36162987398
2024-08-16 04:00:00,144316.80255739705,150344.13806559469,120719.88333378184,134068.37837408067
2024-08-19 04:00:00,145095.2302320431,150432.49414907527,120907.51323916687,134603.33392600948
2024-08-20 04:00:00,144849.8834992476,150852.6144212699,120512.73562661224,134179.3296063255
2024-08-21 04:00:00,144949.42709292436,150910.78082789358,120305.50454034554,134131.5557051054
2024-08-22 04:00:00,143669.55052538673,149274.30036311748,119477.12585657676,133102.25073314042
2024-08-23 04:00:00,144941.91949032823,150742.75217146287,120686.4984013561,134370.34290845803
2024-08-26 04:00:00,144921.93591447893,150862.67671964003,121264.42731597352,134667.17747706425
2024-08-27 04:00:00,144802.96863293575,150957.83499360504,121146.52160826616,134533.7143195158
2024-08-28 04:00:00,143883.41194521778,149895.48251081532,120407.914006282,133674.36972205617
2024-08-29 04:00:00,144624.5189693248,151188.15419582487,121220.06488342558,134470.948282463
2024-08-30 04:00:00,145487.69959772628,151536.3015490789,120560.4213815951,134653.6774450678
2024-09-02 04:00:00,145487.69959772628,151536.3015490789,120560.4213815951,134653.6774450678
2024-09-03 04:00:00,143197.64721588886,149348.27319614243,119516.74961933724,132814.7403205882
2024-09-04 04:00:00,142675.37063525454,148521.01125086815,119419.7169876813,132444.04370217593
2024-09-05 04:00:00,143113.51627054298,149933.69221872825,119842.82233577102,132806.62274628485
2024-09-06 04:00:00,140920.84598999342,147962.72937214066,119225.74212855675,131339.33941217262
2024-09-09 04:00:00,142581.2962171328,149018.94834921614,120088.05070697298,132664.20597537234
2024-09-10 04:00:00,142194.47304340277,149126.16856919622,119546.95098738672,132138.7936540952
2024-09-11 04:00:00,143578.80844609396,150339.53281534213,119598.4491085324,132906.3352290955
2024-09-12 04:00:00,144605.91716382946,151824.36338555324,120436.438425928,133853.49281392666
2024-09-13 04:00:00,144865.86524240917,152247.44042818467,120862.6434500941,134184.5107538466
2024-09-16 04:00:00,144895.6127536088,150841.26092251006,120848.69290923992,134189.78722756603
2024-09-17 04:00:00,145386.82284409474,150909.63133840292,120917.15055090738,134527.80693248755
2024-09-18 04:00:00,144930.3216507553,151103.02892977116,120702.01845410778,134244.4870389811
2024-09-19 04:00:00,147410.93815998462,154558.11278694286,122414.26623087875,136418.43323639585
2024-09-20 04:00:00,147367.36662643997,155537.1156525932,122463.77515942298,136337.87714998482
2024-09-23 04:00:00,147737.62772764364,155614.87478118672,122722.2178800271,136689.03878996582
2024-09-24 04:00:00,147974.94995716677,156793.01609187984,123190.12968803282,136996.06689892296
2024-09-25 04:00:00,147297.42622790666,156212.2584094938,122296.7389506534,136188.20887819232
2024-09-26 04:00:00,147252.61981443298,156614.39775974234,122231.6189848526,136100.83187689874
2024-09-27 04:00:00,147166.14324379363,155723.08120562835,122769.62167683477,136392.15882386317
2024-09-30 04:00:00,147597.27607624742,156112.3262819579,123225.87421128932,136934.36266586336
2024-10-01 04:00:00,146591.37533689538,154951.11993569552,123512.2618224195,136513.7291999151
2024-10-02 04:00:00,146599.47156051177,155051.04548001953,123639.4363019896,136627.4292118952
2024-10-03 04:00:00,146033.4084187938,154252.9423535928,123439.30908505818,136281.88203556451
2024-10-04 04:00:00,147383.79986120458,155330.38415810838,123622.120885719,137155.233754024
2024-10-07 04:00:00,145826.2500954272,153151.38030793233,122779.03776884936,135939.41382575096
2024-10-08 04:00:00,146300.28071569657,153813.60304472188,122293.79155711229,135960.0098600462
2024-10-09 04:00:00,147164.23280722456,154767.2470027618,122375.24292925722,136502.39826716945
2024-10-10 04:00:00,147309.23616362267,155326.0446428373,122678.62777914797,136713.67851171363
2024-10-11 04:00:00,148454.1374934974,156542.0159703454,122887.93414223596,137371.27278152452
2024-10-14 04:00:00,148974.12577031343,157031.09726490444,123392.2215767918,137950.74317068834
2024-10-15 04:00:00,148596.04432893026,157896.5131508023,123281.51008602456,137558.02267139943
2024-10-16 04:00:00,148644.57619802508,157734.48362102243,123407.53032315834,137634.95750777726
2024-10-17 04:00:00,148627.38936063123,158357.46600771084,123102.0475261592,137475.69230804447
2024-10-18 04:00:00,149399.73657893803,159971.9487951516,123738.73705424037,138155.74785908705
2024-10-21 04:00:00,149086.98677426178,160168.8065184368,123380.71039242564,137857.77727624687
2024-10-22 04:00:00,149812.54465235007,160930.94703127592,123973.97017599556,138486.75720927905
2024-10-23 04:00:00,148132.1316672409,158217.2998811118,122784.51854116852,137041.32019966454
2024-10-24 04:00:00,148695.31034533752,159029.83905727317,123072.30995792904,137423.67974922957
2024-10-25 04:00:00,148833.98973567015,159422.1334270445,123083.10695118338,137510.32312292332
2024-10-28 04:00:00,149142.1805604465,160111.60494879703,123059.1348924134,137655.55409604404
2024-10-29 04:00:00,149547.79424566776,161142.3042870871,123209.61709951122,137880.04476379495
2024-10-30 04:00:00,149483.7026635631,161097.35860711185,122987.72275429,137668.15723717472
2024-10-31 04:00:00,146462.66636128718,158041.69659547883,121742.9078078858,135473.12206879785
2024-11-01 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-04 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-05 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-06 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-07 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-08 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-11 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-12 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-13 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-14 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-15 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-18 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-19 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-20 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-21 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-22 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-25 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-26 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-27 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-28 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-11-29 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-02 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-03 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-04 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-05 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-06 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-09 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-10 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-11 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-12 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-13 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-16 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-17 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-18 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-19 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-20 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-23 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-24 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-25 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-26 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-27 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-30 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2024-12-31 04:00:00,147072.88955455454,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-01 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-02 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-03 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-06 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-07 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-08 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-09 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-10 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-13 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-14 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-15 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-16 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-17 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-20 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-21 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-22 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-23 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-24 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-27 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-28 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-29 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-30 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-01-31 04:00:00,147072.88955455457,158782.33164429502,120358.79729760728,135107.3946277101
2025-02-03 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-04 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-05 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-06 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-07 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-10 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-11 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-12 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-13 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-14 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-17 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-18 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-19 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-20 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-21 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-24 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-25 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-26 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-27 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-02-28 04:00:00,147072.88955455457,158782.33164429502,120358.79729760726,135107.3946277101
2025-03-03 04:00:00,147072.88955455457,158782.33164429502,120358.79729760723,135107.3946277101
2025-03-04 04:00:00,147072.88955455457,158782.33164429502,120358.79729760723,135107.3946277101
2025-03-05 04:00:00,147072.88955455457,158782.33164429502,120358.79729760723,135107.3946277101
2025-03-06 04:00:00,147072.88955455457,158782.33164429502,120358.79729760723,135107.3946277101
2025-03-07 04:00:00,147072.88955455457,158782.33164429502,120358.79729760723,135107.3946277101
