,annual_volatility,sharpe_ratio,sortino_ratio,calmar_ratio,annualized_return,var_95_daily,skewness
0,0.1589052065630964,1.056342365633178,2.04272696795393,1.7045207592964302,0.2104078790940275,0.0112801725660327,10.322242792584484
1,0.1933685919044937,1.2091496627442215,2.052102287938187,1.8460168842298887,0.2852781361055276,0.0150437066831449,7.054501051131219
2,0.1420203760863956,-0.698367329798517,-1.016399145366259,-0.4486000563293357,-0.0714768953380972,0.0158681399743627,1.847785777908581
3,0.1287196847624772,1.1131584690737513,1.7231061830416143,1.32547056627868,0.1854065266607973,0.0105428783035783,2.910836335722605
4,0.1781612967938297,0.963562754427831,1.2081423583430508,1.0946552454280511,0.2102451385528745,0.0173492731463508,0.5260672410566466
5,0.2078581177258764,1.0549752301705384,1.4722581438403946,1.4689056916322876,0.2624862287858114,0.0192045414459765,2.681624985922158
6,0.2942162167083914,1.278891491919378,2.025471432330024,2.1156471433018136,0.4473396282295234,0.0237747976634206,4.175347544528763
7,0.2816370356300239,0.9155524567634722,1.5299953412434066,1.8297108880477704,0.2933598095718086,0.0153049901241461,10.803929815446908
8,0.1836995687020139,0.1019973024092753,0.0173335782176555,0.0175223535024281,0.0375793425554529,0.0181203726315108,-0.0039470418981472
